participant_id,text,chunk_id,label_debug,y,split
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00056.flac,better in ottawa county than in both of those those entities so final thoughts the u s michigan auto county seemed to be in a good position with some real strong fundamentals and it's highly unlikely that the economy,0,AD,1,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00057.flac,maybe we have a dramatic drop in the consumer confidence index after last week but let's hope not we still keep being obsessed with china's dach market you know such a small percentage of the world's equity and,0,NC,0,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00058.flac,time for about one more question,0,CIND,1,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00059.flac,typical west michigan january morning but still please be careful and the west coast chamber invite you back next month february ninth for the next early bird breakfasts with that thank you have a great day,0,CIND,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00000.flac,really parking in the traditional residential neighborhood zone district one of the observations that they brought up is that the the ordinance actually caps the number of site parking spaces per,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00001.flac,proposed only an ordinance here staff is recommending also that you increase the amount of allow hope parking for residential dwelling units and these would be for properties that have want to for,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00002.flac,has and you can say your name and address and you have up to five minutes,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00003.flac,there was not enough space on the parking area to park those fifteen cars so people were finding access in a grass by driving over what would be considered the lawn ,0,NC,0,val
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00004.flac,that has built up we think the last proposal is unfair it's an attempt to reward the landlords behavior his actions when he knew full well the limits so what is the responsibility of the,0,AD,1,val
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00005.flac,made as well in his note in the letter i think there's a number of solutions that are on the table that are being considered here i do think it's important when we look at some of these solutions to take into consideration the size of the property and i guess what i'm saying by that is,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00006.flac, in something that came up i thought was helpful in the study session the discussion that took place about what is the problem what are we trying to solve here why is that a problem if we have parked cars and what's going on with that some of the things i heard about the problems would be quality of life,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00007.flac,my client's property significantly larger than that if you consider that under your current zoning ordinance a forty foot wide lot would be allowed one house with six unrelated adults and would be allowed six park cars if there was an eighty foot lot,0,AD,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00008.flac,you could have eighty to forty foot lots then you could have two houses twelve unrelated adults and twelve parked cars my clients lots even larger than that being ninety six feet wide but what we're saying here is well instead of,0,AD,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00009.flac,having two houses with twelve unrelated adults we have one house with ten unrelated adults but we still only want to say six cars my question is if if you could have two houses with twelve cars and if that's the level of activity that would be acceptable,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00010.flac,house instead of two sitting there and what we've been asking is be allowed to have ten so when you look at the activity issues you know how is that related to the purpose and i think if you look at what we've been talking about proposing the size of the lot doesn't matter if you have a larger lot,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00011.flac,it doesn't make sense than to take into consideration that you're having less of an impact doing that the other thing i want to touch on just briefly and it was brought up in the letter to is is if we're concerned about the single neighborhood feel and if in one of the comments that we don't want to have parking lot,0,NC,0,val
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00012.flac,that's not nice to live next to parking lots the problem is we already have that we're in the whole college neighborhood here hope college has lots interspersed throughout this neighborhood where they have a large number of cars parked in that's allowed ok but part the other and not,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00013.flac,just separate from their parking lots that they have but their housing if they have a single family house that they've converted to a cottage they're not subject to the number of unrelated adult provisions because there is own,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00014.flac,d they're not subject to the parking regulations so what we're saying here is these concerns are really important to us these concerns about preserving single family feel in regulating the number of unrelated adults but we're only going to apply that to the private,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00015.flac,landlords we're not going to apply that over here to hope college i guess my question is is that if that's important why are we not applying that uniformly why are we having disparate treatment that's going on between the two i think what needs to happen is to have an ordinance that,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00016.flac,but most of their cottage is they don't have,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00017.flac,non conforming at that point in time and so basically what i view this is it's kind of a backdoor way of getting to them so we're granting them some of those non conforming rights that they had ,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00018.flac,about yes when i see it as a quality of life issue in the neighborhood it is a residential neighborhood and i like the staff proposal i think it's a good compromise,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00019.flac,to say about the noise and the cars and the traffic unfortunately that isn't something the planning commission deals with you have to deal with the police on those issues i mean i feel for you but the reality,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00020.flac,just because we're a community so i'm personally in favor of the last the last piece that the staff recommended with them at maximum of eight,0,CIND,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00021.flac,allowing parking but if they meet the criteria,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00022.flac,building inspector that's where we kind of hit a roadblock and got a little frustrated he was very supportive working as on ours trying to make it happen but when the rubber meets the road we did build a little cabin out there just to test the family tests,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00023.flac,but i call the state to get that water that he wanted and the state that i don't have anything here and kind of return phone calls and didn't want to budge on that one either ,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00024.flac,all along maybe this is the only section that doesn't have the fence that you've seen on every highway and this is brand new fence here it's not a chain link but it is a five foot you know the bigger,0,NC,0,val
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00025.flac,you do not need to stay,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00026.flac,so the project that commission is still alive and will hopefully be coming back to them in february the reason i say hopefully is the developer may decide that they've heard enough and,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00027.flac,don't want to pursue it we sincerely hope that they stick it out because we can certainly see a way to to get this by the historic district commission but that's for the developer to decide how much they want to,0,AD,1,val
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00028.flac,developer very much wants to wants to have this kind of be higher and project ok so their notion is is that they want to start off with it being an apartment complex but they're certainly looking at converting to condominiums in the future they,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00029.flac,have every intention of doing that they feel that in order to do that they need to have a garage an absolute ground each unit would have to have a minimum of one garage and then they would want to have space for one other parking spot,0,NC,0,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00030.flac,the say that you know they've got a lot of reservations about those garages they don't feel some of them don't feel that it's going to meet the secretary of interior standards for,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00031.flac,then becomes a rental project basically from here to eternity so is that one is that really what everybody wants ok i don't think so i don't think that the neighborhood there wants that and i don't think that,0,AD,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00032.flac,and you've got to get you know reports from us every month it would be very interesting for you to all deal them to get your opinions out there you know what you see stuff but you know the developer probably,0,CIND,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00033.flac,very rightly made the decision that that is the historic district commission is the critical path right now they need to find bill what can or cannot be approved with that group and then from there or through ,0,AD,1,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00034.flac,playing commissions city council they can get to that point so that's where we are we're going to draw on our remaining optimistic about this and i think that it would still be in awesome development for the neighborhood and not just the,0,AD,1,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00035.flac,parties don't see that as a priority so we end up with large properties that are not on the tax relief work and that's an unfortunate circumstance so i mean you look at properties like six one six that,0,NC,0,test
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00036.flac,what they're doing rehab projects in grand rapids could they do it they're looking at apartments in the same capacity and that's it they're not looking at condo projects anymore but ,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00063.flac,buy these resources really doing it for three main purposes one to help fulfill the goals of our community energy plan second really is to look at our mandates that we have energy legislation,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00064.flac,meet that mandatory compliance obligation in the third reason that we do this is sometimes is to provide some price stability all these contracts because they are not supplied with a fuel source other than the renewable fuels there is a very,0,CIND,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00065.flac,the ability to create electricity which is called capacity and that has a value as well and then the third item that we're getting is what's called a renewable energy credit it's the actual attribute that says that these resources have been qualified in the state,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00066.flac,country michigan has one but new jersey pennsylvania other states have other compliance obligations for their providers of electricity because of the location of some of our renewable assets they are,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00067.flac,resources and find the highest value marketplace because these credits are essentially bought and sold as a commodity just like any other commodity and where there is higher demand for a product in an area where there's then the,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00068.flac,supply there's a price escalation there what we've been able to find in the years that we've had these are noble energy contracts is that some states have had very large credit prices compared to michigan michigan's been fairly stable,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00069.flac, the price in michigan is about a dollar per credit some of these other states that we've been able to participate in have had credit values up to around sixteen dollars so it's very significant difference between them so what we'll do is we will actually sell,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00070.flac,credits where the highest value is and then we'll buy in the state of michigan to make sure that we have enough credits to meet our compliance obligation essentially what we'll do is three the order which we do this is first we will meet compliance will meet make sure we're meeting that,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00071.flac,compliance obligation and then many at home might not know that we also offer a green program if you would like to have more than fifteen percent of your power to come from renewable the b p w offers an elective,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00072.flac,program or any of our customers businesses or residential can subscribe to additional amounts either through blocks of power that they buy or a percentage of the power that they buy to come from renewable energy as well and for those customers,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00073.flac,we retire additional renewable credits beyond the state mandate on their behalf to extent that we have credits available before they expire because these credits have a life to them we will monetize whatever's left so they dart just left and those,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00074.flac,those credits comes back to help we'll keep our costs down you know for customers and help keep our rates down so the resolution that's before you tonight is because these these transactions have to happen on a ,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00075.flac,enter into sales and purchases renew our g credits this resolution would require us then after the completion of those to come back and report you know the results of those things so that is what is before you tonight happy to answer any questions tha,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00076.flac,you dave so things are moving fast in this world and you want to be able to do it when you can yeah just as we do with any power transactions on the wholesale level or any fuel transactions really it's happen on a daily basis and it's in the price changes every day so it's not the kind of,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00077.flac,questions that were really brought up in maybe so i can address here one was the cold snap you know we had a fairly cold month here a little earlier in the the month and hopefully we're coming a little bit out of that but there was a question about price stability because,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00078.flac,ctually had a little bit of excess at times as well and so we were able to bring value back to the community back to our rate payers by selling some excess when we did that we actually had a very attractive price,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00079.flac,relative to the market that we sold and so those high cost days did not impact us here in holland the other question i think that was brought up earlier that i want to address too i think there was a question about you know the cold weather also bring some other things that visibly happen at,0,CIND,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00080.flac,minimizing doesn't mean that it never occurred throughout the summer and into the fall there were days where you couldn't tell if the plant was running or not it really was running just was no visible emissions coming even though maybe down the road where we know of ,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00081.flac,now that being said there are certain days whether it's a very foggy day or maybe it's extremely cold day words tough to eliminate it altogether but i will say even on those days it is minimize compared to what a ,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00082.flac,tower would have without plume abatement so those that are going by and wondering about that you know should know that is naturally occurring you know due to the water vapor in the process of cooling the water as it returns back to the plant to do its work,0,AD,1,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00083.flac,carbon dioxide in half and so you know when you look at that you know it's a much better much cleaner facility for our community and it's working very well for us great thank you for that explanation i'm sure people have been wondering so he appreciates that so tim we,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00084.flac,year is make amendments in the middle part of the year and then wilmet amended again maybe during the budget process and then at the end of the year the reason we like to get these amendments made now is because it,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00085.flac,assists us as we start preparing our budget and we try to true up some of the costs that we now know when we prepare the budget back in march of two thousand and seventeen we certainly didn't know a lot of things including what were the health insurance rates going to,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00086.flac,components to the change in this year's budget and i'm going to talk about both of briefly the first is the city received a much smaller amount of personal property tax reimbursement from the state of michigan this year,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00087.flac,given wasn't properly posted for the state when they made their calculation which the outcome of that is that the city receipt will receive about one point one million dollars less than what we had budgeted that's a pretty,0,NC,0,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00088.flac,not exactly sure yet so that's the first change i spent some time earlier discussing with the council exactly how that calculation was done but the reality is is that this will impact the net bottom line of our general fund in the current year as we,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00089.flac,are amending it to have a negative amount of approximately three hundred thousand dollars we made some other adjustments to counteract this loss of six hundred sixteen thousand dollars but that's a pretty significant impact to the cit,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00090.flac,general fund budget and to other budgets the second major budget impact is related to when pension bonds were sold this budget assume that we would have those sold prior to the beginning of the fiscal year which,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00091.flac,began in july consequently we levied part of what we normally would put in our operating milage and we put that in the debt service milledge because we aren't selling bonds until january in fact we plan a price those,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00092.flac,tomorrow because we aren't selling bonds so january there is a surplus amount of money sitting in the debt service fund currently we are proposing that we transfer eight hundred forty five thousand dollars from the debt service on put that back into the,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00093.flac,general fund where we have been making pension payments to michigan miniscule employees retirement system during the months of july through january those payments included a large unfunded accrued actuarial,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00094.flac,but the bottom line is our general fund based on this information will show a deficit of two hundred ninety two thousand dollars in the current year's operations in fiscal eighteen however after that's all said and done there still,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00095.flac,will be a three point four million dollars fund balance there and i'm not concerned in the current year i am certainly concerned in future years what this reimbursement from the state could look like those will all be addressed as we start talking in our,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00096.flac,and when you look here at how these things have been accounted for and handled in this recommended amendment to you i just want to i think it reflects the work and the expertise that's needed in our finance office i was looking at,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00097.flac,by doing that you save several million dollars by the way you bonded to portion of the civic center project you know we're talking about significant savings just by the way these things are done by the way,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00098.flac,applaud the finance office to in particular but certainly his staff in thinking in these terms and thinking about ways to save the community the taxpayers money by doing these things and the timing of it it's just impressive i mean,0,NC,0,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00099.flac,just reflected on that i thought about that as i was looking through this recommendation to you tonight it's mind boggling how many individual items in individual transactions are handled in that department in a year,0,CIND,1,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00100.flac,and that just the budget is five to six hundred pages so it's a lot thank you any other comments or questions yes wayne yeah just one quick comment here and we talked about the sub stairs for but,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00101.flac, i guess my concern is the personal property that the state has changed that formula and it's really promoted business and there's that always that trade off when i look at what has happened at the federal,0,CIND,1,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00102.flac,owners of small property owners in the city of holland and other places so there's no free lunch and it looks like we're putting ourselves in jeopardy here and we were sort of promised from the state that they would find other,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00103.flac,ways of funding that those lost revenues and it sounds like maybe they haven't done their job doing that that looks like a really huge problem that i'm really concerned about and if i'm wrong help me out that's why i s,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00104.flac,property tax that were paid in two thousand and thirteen it doesn't address what we would have seen in the year two thousand and seventeen given the last several years of growth in our industrial investments in,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00105.flac,in the current year but i can't speak i will say that in the past years they have been true to that promise from two thousand and fourteen fifteen and sixteen and actually paid us just a little bit past the amount that we ,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00106.flac,that and i think also just in terms of just being good stewards of the money we didn't go and spend that and we also didn't go in budget for that we actually budgeted consistent with what we were planning on last year so the funds are there we have a very strong,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00107.flac,recreation civic center improvement civic center place improvement project to hayworth a donation of one hundred sixty seven thousand dollars as part of a five hundred thousand dollars in cash,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00108.flac,over a three year period was received parks and recreation,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00109.flac,donation of a thousand dollars their various donation box monies from july through december in the amount of a thousand and fifteen dollars to ninety one cents in the public safety department the canine program,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00110.flac,s holding two thousand dollars public safety department community policing program newell brand's two thousand dollars community human relations commission years six,0,NC,0,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00111.flac,include sales on sunday and in the events and the farmer's market in the civic center itself they're recommending that you begin this application process as soon as possible the,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00112.flac,process to apply for a liquor license to the liquor control commission can take many months the opening day of the civic center is quickly approaching what would they would like to see this in place in when the when the facility opens the,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00113.flac,board and there's a significant concern that if we don't hold a license for the civic center we may actually could find ourselves in a situation where we've got an event planned we've let someone know that yes they can have a champaign toast at their their wedding at the civic,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00114.flac,center and something could happen with the other entity that held the license and that event could call through i can think of a lot of different scenarios where that would not be a very good thing they want to make sure that you know,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00115.flac,any any alcohol that would be served at the center would fall under to its training so anyone that serves it has extensive training from the state of michigan and that all liquor control codes would be followed the existing ordinance our,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00116.flac,note the city's insurance carrier recommends the city to hold a license we could either then transfer the liability of holding that license to a management firm or we could take out a actually fairly small insurance policy to,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00117.flac,matt i think we have comment from the audience thanks there thank you madam mayor of houston sixteen eleven highland avenue holland i brought a booklet drug safety from the allegheny county sheriff's department and they thank all the,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00118.flac,and then they went to the civic center after it was built and that was one of the reasons for building the civic center for the youth sort of a youth center so a lot of things that change and i felt bad about that,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00119.flac,because serving this liquor is not something of a family type of deal and i have this book here from the sheriff's department they said alcohol is our society's chosen drugs even in holland it has a special,0,NC,0,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00120.flac,acceptance and drinking seems to be the normal thing to do we see bars lounges on almost every corner people in the movies often make major decisions with booze and hands and parents will drink in front of their kids,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00121.flac,it doesn't mean that alcohol is safe it's a powerful drug many side effects with the body in mind it's dangerous even lethal do we want to promote that under any circumstances even though it may be legal is it moral is that right ,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00122.flac,we had in his prayer for the good of the community we could even save for the glory of god thousands of people die every year because of alcohol well we generally accepted as part of society when ,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00123.flac,used legally and responsibly but even though it's our most popular drug it's a depressant that slows down the brain's ability to think and make decisions and the first drug sampled by most children is usually,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00124.flac,alcohol in the form of beer or wine now the younger one starts drinking the more likely he or she is to drink more heavily drink stronger drinks and develop a drinking drugging problem later,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00125.flac,on and because alcohol is socially acceptable even in holland people forget that too much of it can be pope didn't and it can be deadly you can die from alcohol and i've seen fellows die from alcohol,0,AD,1,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00126.flac,behavior now drinkers build up a tolerance to this drug and greater quantities than are required to get the same results the only thing that will sober a person up is trying over,0,NC,0,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00127.flac,years of heavy drinking alcohol can cause permanent liver damage brain damage heart problems cancer many body organs lower resistance to disease and a number of emotional disorders one out of every fourteen sue drink will get,0,AD,1,test
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00128.flac,into some kind of trouble moderate drinking then is not usually harmful to adults except when driving or using drugs so maybe we should require they walk to and from the civic center and walk it off but,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00129.flac,young drinkers are more sensitive than most adults to the intoxicating and addictive affects of alcohol and then the liquor industry spends tons of money promoting it and about twenty percent of adults have,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00130.flac,so the first drinking experience average year is around twelve years old over fifty percent of all junior high students use alcohol in the past year and alcohol contributes to thirty nine,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00131.flac,percent of all driver fatal crashes learning disabilities and i can say this with children in the school i've had them and i feel sorry for him because i've known their family for sometimes three generations and they cannot learn,0,AD,1,val
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00132.flac,because the brains are almost did they have a learning disability and children can be traced to the use of alcohol during pregnancy i'll just close with this this is from the grand rapids press with,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00133.flac,sandra houston sixteen eleven highland holland,0,AD,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00134.flac,when there is an accident a car accident what you people ask or wonder was there alcohol involved when you go to the doctor and fill out the papers they need for your history they ask do you drink alcohol ,0,CIND,1,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00135.flac,many situations we are asked do you drink if alcohol is good then why is everybody asking forty percent of accidents have alcohol in the past year on the north side of town drinking was,0,NC,0,train
